🕘️更新时间,#genre#
无锡生活,https://stream.thmz.com/wxtv4/playlist.m3u8
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?
邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
银河健康生活,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=2bed5f27aed3b5176f70564c5aecbe32d4641195910c4cccb6bd82f5631c1adaca893b5c75974a42a77f4b74b28dfec386b4c166a3f5c397491e3f39d67d923d
银河美食美味,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=2b4c0f172c18aae9dcc782b6880758d20e30fd75bd1bab6ace6980817c7a747fc7b438328e4b5463e84ad1888a62e5e057f2c538066cae4bb1bfcec5ac4bf228

地方台,#genre#
NewTV精品综合,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=1d63893a11605102a8ca39f4b66fddacd20c0576a727d7507bd7be054d24de338045266d049b4fe24d5561176a870ae18535605098ff7136fa82665a1df2a989
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
可克达拉综合,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8
广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=439b0fd2cf766b363c93a59cbcbe1370&txTime=18d00acf488
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend?
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
永城综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江钱江都市,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8
浙江钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江频道,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
璧山综合,http://222.179.42.129:8181/hls1.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?wsSecret=df15530a0abec41b14bca00fc96270d1&wsTime=1654956569
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
银河掼蛋频道,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=473881b14111435f40d89b05e57280e63fdf32936b869770b145d41d7c041c109eca3a3c6c06ff1c90fd32223aba0aad4d646aaab34883c2d60e416ffcd9cd3b
银河精品综合,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=ac96e1fdc83577ca5bc6105aa660d18a51aeff179c826559b87ea8ec82d6396c0a3d6e5f886c930470688a0d86f19acca270d185ee94f487253afd39a98143e2
长子综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8

军事,#genre#
NewTV军事评论,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=badc44b0a190673965e6104c9435175af705afe58fa2261c4ad88b21ce29116f1a3353afdc77a79b327775a5eaa2cfcc6bacde4c31949077990a0a7e2e294603
兵器科技,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=465501700378a9785746569a53e8cd4796b5dc8144c21fe310cd9ee34bf30b535b9f66bec4643a958010d4cb43bb2e16195543a0fa466271c748ef4eb737e081
银河军事之旅,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=0b47cb3e11b92cfbc39b0c8a050718cf8b28c4d3b356537312b0082b77b4f5d05ed0274466d4746106c1caf2774d479d15471b483f0544cf621d9ce36757f41c
银河军事评论,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=c1b123a38e604b7ebdb8e5071f4777f0762042074c014d1bdd88c34de22162049857dd94d3b05b3985b0ccabba93c89bef131facce400a431a111fec96820e17

游戏,#genre#
87个游戏账号,能继承吗?,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/02/154469398818466202018011005/cdeffa564f5a41279e379ef6056e653e-4.m3u8
黑莓电竞之夜,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=6749f5662352317c869a39790d3a6899722ddebb7ec1273cc912e1e12aff60fc71761dbc7e1b86c677a5f302a47021f6

其他,#genre#
4K修复,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=14977edd4f375c094b60515e642acb835b85b649229c8e213d4fc47c13ef0be9863b351ee09de6f526c9f5637580a8ea19e7f600c45996c5818ab1f8231d21e2
21分钟生命竞速 护送亲情归途 铁骑为母子最后相见抢时间 网友动容,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/21/154034415428357734838011005/f225333f3d7f40c7b2115b208cf581b7-4.m3u8
1993年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
2000年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2007年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2010年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2014年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2018年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
20260727 “天价粮票”代拍陷阱,https://res.cctvnews.cctv.com/video/1005/videos/2026/07/27/153129041474236826058011005/99cccec735d844708960d120a2a56829-4.m3u8
20260728 破解收养司法僵局,https://res.cctvnews.cctv.com/video/1005/videos/2026/07/28/153165213192190362091011005/1d817664f9184c99b3800890ef997241-4.m3u8
20260729 连环车祸谁担责,https://res.cctvnews.cctv.com/video/1005/videos/2026/07/29/153201710446023885274011005/8c13bb202402497ebded622825665d4d-4.m3u8
20260730 虚构诊疗的医保骗局,https://res.cctvnews.cctv.com/video/1005/videos/2026/07/30/153238154021154406474011005/694c2b775ce34b1ab8e1328e58ac0acb-4.m3u8
20260731 卡片背后的非法放贷网,https://res.cctvnews.cctv.com/video/1005/videos/2026/07/31/153273917744063283603011005/bc6549b64f9547ddbd96a5962b7a6f2b-4.m3u8
20260803 直播间的“爱心陷阱”,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/03/153382786577179443603011005/bef9dbee5eff451181b3edbbdaef41dd-4.m3u8
20260804 保单的时效之争,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/04/153419444297531802038011005/510fb85c5ded4b5eacfb605ab3d09d39-4.m3u8
20260805 替父顶罪的代价,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/05/153455638158064435607011005/7cc8565109b24504a1227535bb05717a-4.m3u8
20260806 车贷骗局,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/06/153491658428096922007011005/cc0ff81eb9ca40898ad21b4f3d2520fc-4.m3u8
20260807 “追损”为名的圈套,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/07/153527578309149491518011005/b85957cd6b1f4f9cb10cc66d0a4ac5b4-4.m3u8
20260810 警惕“红包”洗钱犯罪,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/10/153636774395704934818011005/d003a7edaa184df599befa7fc8e80dfc-4.m3u8
20260811 伪装的“高速剐蹭”,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/11/153672917251401318893011005/6b3bf5e7884c48c4bac28e76c7b1a2a5-4.m3u8
20260812 艾草外衣下的传销,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/12/153709021410440397238011005/78f9f78c3ee04d7881022c986a685dbb-4.m3u8
20260813 被藏匿的保险柜,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/13/153744972161571226093011005/a5fdae6f907b426288609fb0199da3e9-4.m3u8
20260814 非法穿越需担责,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/14/153781160682334618073011005/6c04262b82204932afdc779fd6726f52-4.m3u8
20260817 跨越三十年的追捕,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/17/153890297145180979618011005/158ce92185964baa861e6399cb5ab0ba-4.m3u8
20260820 风灾敲响避险警钟,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/20/153998522425262899518011005/27e72d414a0e4f5c9821dce71acd836a-4.m3u8
20260821 逃避执行终落空,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/21/154034794981841306093011005/d8853aee19974a3997693ed54b1bcd15-4.m3u8
20260824 追逃二十六年,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/24/154143632665110528438011005/e01888f00f5b4e52907a5f336d72e321-4.m3u8
20260826 暑期特别策划 养育不该有伤害,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/26/154216214722546893293011005/58fa859c0a3a466fb1ab2bda47ddec4f-4.m3u8
20260827 暑期特别策划 守住青少年用网边界,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/27/154252610045146726773011005/fa1324d143d140628e31d8ad78718b04-4.m3u8
20260828 暑期特别策划 司法护航迷途少年,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/28/154288990847904154073011005/aacc7cf6b4964d5a877d5a14e994d1c3-4.m3u8
20260831 九年缉逃,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/31/154397818126372864418011005/a9f8235a53534d14bc833bfee53def65-4.m3u8
20260901 折扣票牵出洗钱大案,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/01/154433479173560730093011005/24949b2216604060af800020bedbed0f-4.m3u8
20260902 重组家庭的遗嘱之争,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/02/154470099791931392438011005/0c9c96dd7b4c4cbdba38c096058a931f-4.m3u8
20260903 边境密林的缉捕,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/03/154506662640492954044011005/7d83927a29234b519d196a81ee670b62-4.m3u8
20260904 斩断盗墓黑手,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/04/154542542788467507638011005/17467905f58e465d8d51f8287b42cb2a-4.m3u8
CETV1,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=9a620135127d6bfe90989555bb81757ec550492b7974e658e2183040112e88676ccd2d4bc82794ac58437d500ea19e8c9c27a27a637245acfc6e63b8bb647b85
CETV1,http://39.107.95.182:3000/923287154
CETV1,http://139.224.111.181:3000/923287154
CETV1,http://124.77.202.8:49155/923287154
CETV4,http://39.107.95.182:3000/923287339
CETV4,http://139.224.111.181:3000/923287339
CETV4,http://124.77.202.8:49155/923287339
CGTN,http://39.107.95.182:3000/609017205
CGTN,http://139.224.111.181:3000/609017205
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN-俄语,http://39.107.95.182:3000/609006446
CGTN-俄语,http://139.224.111.181:3000/609006446
CGTN-俄语,http://124.77.202.8:49155/609006446
CGTN-法语,http://39.107.95.182:3000/609006476
CGTN-法语,http://139.224.111.181:3000/609006476
CGTN-法语,http://124.77.202.8:49155/609006476
CGTN-法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN-西语,http://39.107.95.182:3000/609006450
CGTN-西语,http://139.224.111.181:3000/609006450
CGTN-西语,http://124.77.202.8:49155/609006450
CGTN-西语,https://0472.org/hls/cgtnx.m3u8
NewTV惊悚悬疑,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=a6fe015372550c80717ece5cdbce78d6268503e413fc738f27a6819a45807cc93eebd293d7c9a447b17413855b4f88c5ce22f516a6ce2e3b71b0fae30f3e5b76
NewTV潮妈辣婆,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=108717b52f14e5e07c578f52207e2c41e0b78b62aa95b4e57961571b7e9aaa9474c5bf7d752efe1afd33278c6cdd3683a9e8fe1f6241695f43cd2549527180df
NewTV热播精选,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=048fbd4f6e6476f9b48633b37937de6b0251e2261f6571538fa879c889c0e70ebe85a75fb01346270917e34f62265bfef1088da3596e58fea1a40ea048b08ec1
NewTV爱情喜剧,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=aaae559c79fc443cbd14404b45300f64bd5dbae7232fdd9771f76b15d538652820b0349a70c4d06f5da2b80330a83c3f0167307b428070593dd1b7097feaa2e6
NewTV精品萌宠,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=4faf5c7071a890182b253418d8a6da853d364a2f784838a594ec2d820a8fa1cbc15b20c0d39a3d75ae113ce6ad404dc09e563826f8e37db3d71722d46af5e76d
“中奖”快递 暗藏陷阱,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/17/153889875852919194038011005/dd88c3a0c6b144c4a83839d524dfa0d2-4.m3u8
“特殊交友”必是陷阱!,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/04/154541947809677312493011005/0026b2ea37d545b6af2614a18c9b40b3-4.m3u8
“红灯停表”试点满月 “骑手困局”破解几何?,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/31/154396990055000473918011005/4ab11014e6c548dbbb297b8c07b51acd-4.m3u8
“荐股大师”背后的骗局,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/21/154034380338400461293011005/c6b8e7f1ad644a97a53670136288ebd3-4.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
七龙珠,https://live.metshop.top/huya/11601966
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
中国交通,http://drive.mxmy.net:8888/udp/239.3.1.188:8001
中国天气,http://39.107.95.182:3000/959986621
中国天气,http://139.224.111.181:3000/959986621
中国天气,http://124.77.202.8:49155/959986621
丽江古城万古楼遥望玉龙雪山,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
丽江古城大水车,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
乡村爱情,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=fd76ccb12838037136d7ba6936f9629eb934d41123d5cd85165d7d8fb6344c62cea9420af6cfc3ddd8521df071ba768754eac1ff117638946981b7ecf137df9f
乡村爱情17,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=b5b41607bb561c76fcf91022c7fc57b04f6e926357d144ac48d5ebf2c2f53c2cdbd2ad64e23e92800a8d7baab242a2868aa2222cc6d31c9f4a24986b1addb574
云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
云南丽江玉龙雪山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
云南丽江蓝月谷,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南大理崇圣寺三塔中景,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
云南大理崇圣寺三塔远景,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
云南白沙远眺玉龙雪山,https://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8
五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
亮剑,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=8ca8a2bc9c3fb5e55004a67d41f3cb7aac463ecb718d4adf744950dcde1f7f65fa9f1bb472a1d0149ee7ce5f7125b399f2720b1b72f5aab0f50b296c1956a73a
亮剑“空中盗猎”,https://res.cctvnews.cctv.com/video/1005/videos/2026/09/01/154433433367557325238011005/44b977dd7118470cb9db2e936fd852bb-4.m3u8
亲爱的小孩,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=a53ba8cd0bd19b13f8579bfdde801addd8668a63225cb02ec884af197c5ff2ed2170aa161da2747984bf46219c402243801cff5784af897169e1f22d198ebf76
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
假券商的骗局,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/17/153889778036718387607011005/658e3eaec18d44b9a9c793f9414993c3-4.m3u8
偷窃储藏室 企图拿假酒换真酒,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/20/153998383899556659607011005/226d18e6c27e4e42bae54a5cceee4240-4.m3u8
刑事侦缉档案,https://live.metshop.top/huya/29465856
创世纪,https://live.metshop.top/huya/29465852
南京教科,http://nklive.nbs.cn/hls/75b3c462-b831-4de7-a34b-5d3221db2069/index.m3u8
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
周边不是“擦边” 潮玩岂能如此“手办”?,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/26/154215472289633485244011005/89b19aef54534cf29f58f274b90bec41-4.m3u8
哈尔滨一九四四,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=320f13e75da2fa2c7825f555044e766eae76f12c2b5102a8e4d79a42f87584da8bd07bb02d8c98c6d70f16007a1b42c74fe623e2cb0e4788078efff4d8dc926f
四川乡村,http://171.213.175.52:8188/rtp/239.94.0.77:5140
